2026-04-09 02:43:48,718 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2026-04-09 02:43:48,718 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-04-09 02:43:48,718 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-04-09 02:43:48,795 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2026-04-09 02:43:48,798 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-04-09 02:43:48,798 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-04-09 02:43:48,798 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-04-09 02:43:48,798 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 50
2026-04-09 02:43:48,798 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2026-04-09 02:43:49,304 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent kamyon_kupa to child kamyon_cam failed
2026-04-09 02:43:49,369 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from kamyon-cad
2026-04-09 02:43:49,369 INFO  ExportHelperExtension.cs: 1136 - Found 41 in kamyon-cad
2026-04-09 02:43:49,369 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in kamyon-cad
2026-04-09 02:43:49,379 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-09 02:43:49,379 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2026-04-09 02:43:49,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from kamyon_sasi-1
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1136 - Found 30 in kamyon_sasi-1
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in kamyon_sasi-1
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from kamyon_kasa-1
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1136 - Found 33 in kamyon_kasa-1
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in kamyon_kasa-1
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from kamyon_kupa-2
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1136 - Found 33 in kamyon_kupa-2
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in kamyon_kupa-2
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from kamyon_cam-2
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1136 - Found 25 in kamyon_cam-2
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in kamyon_cam-2
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from kamyon-cad
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1136 - Found 41 in kamyon-cad
2026-04-09 02:43:49,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in kamyon-cad
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from kamyon_sasi-1
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1136 - Found 30 in kamyon_sasi-1
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in kamyon_sasi-1
